row_id,order_id,order_date,year,month,day_of_week,ship_date,ship_mode,customer_id,customer_name,segment,customer_address_key,country,city,state,postal_code,region,product_id,category,subcategory,product_name,price,sales,quantity,discount,profit
8492,CA-2017-106824,2017-07-07,2017,7,Friday,2017-07-11,Standard Class,AT-10735,Annie Thurman,Consumer,AT-10735-90049-Los Angeles-California,United States,Los Angeles,California,90049,West,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",1.98,5.94,3,0.0,0.1188
8493,CA-2015-109190,2015-10-23,2015,10,Friday,2015-10-28,Standard Class,CC-12685,Craig Carroll,Consumer,CC-12685-79424-Lubbock-Texas,United States,Lubbock,Texas,79424,Central,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",9.49,60.736,8,0.2,20.4984
8494,CA-2015-109190,2015-10-23,2015,10,Friday,2015-10-28,Standard Class,CC-12685,Craig Carroll,Consumer,CC-12685-79424-Lubbock-Texas,United States,Lubbock,Texas,79424,Central,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,199.99,479.976,3,0.2,161.9919
8495,CA-2015-109190,2015-10-23,2015,10,Friday,2015-10-28,Standard Class,CC-12685,Craig Carroll,Consumer,CC-12685-79424-Lubbock-Texas,United States,Lubbock,Texas,79424,Central,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,30.4,6.08,1,0.8,-10.336
8496,CA-2016-143154,2016-12-02,2016,12,Friday,2016-12-08,Standard Class,AS-10225,Alan Schoenberger,Corporate,AS-10225-80501-Longmont-Colorado,United States,Longmont,Colorado,80501,West,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,69.0,165.6,3,0.2,-6.21
8497,CA-2014-169061,2014-03-05,2014,3,Wednesday,2014-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,AB-10150-10701-Yonkers-New York,United States,Yonkers,New York,10701,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,19.84,59.52,3,0.0,15.4752
8498,CA-2014-169061,2014-03-05,2014,3,Wednesday,2014-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,AB-10150-10701-Yonkers-New York,United States,Yonkers,New York,10701,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,159.99,479.97,3,0.0,177.5889
8499,CA-2014-169061,2014-03-05,2014,3,Wednesday,2014-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,AB-10150-10701-Yonkers-New York,United States,Yonkers,New York,10701,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,9.31,18.62,2,0.0,5.3998
8500,CA-2014-169061,2014-03-05,2014,3,Wednesday,2014-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,AB-10150-10701-Yonkers-New York,United States,Yonkers,New York,10701,East,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,10.34,49.632,6,0.2,16.7508
8501,CA-2014-169061,2014-03-05,2014,3,Wednesday,2014-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,AB-10150-10701-Yonkers-New York,United States,Yonkers,New York,10701,East,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,48.91,97.82,2,0.0,45.9754
8502,CA-2015-102316,2015-03-01,2015,3,Sunday,2015-03-03,Second Class,DH-13075,Dave Hallsten,Corporate,DH-13075-90045-Los Angeles-California,United States,Los Angeles,California,90045,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,9.99,15.984,2,0.2,1.1988
8503,CA-2015-102316,2015-03-01,2015,3,Sunday,2015-03-03,Second Class,DH-13075,Dave Hallsten,Corporate,DH-13075-90045-Los Angeles-California,United States,Los Angeles,California,90045,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,76.98,184.752,3,0.2,-20.7846
8504,CA-2014-164903,2014-02-20,2014,2,Thursday,2014-02-24,Standard Class,SR-20740,Steven Roelle,Home Office,SR-20740-90049-Los Angeles-California,United States,Los Angeles,California,90049,West,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,6.48,12.96,2,0.0,6.2208
8505,CA-2016-109400,2016-05-02,2016,5,Monday,2016-05-06,Standard Class,NR-18550,Nick Radford,Consumer,NR-18550-79109-Amarillo-Texas,United States,Amarillo,Texas,79109,Central,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",130.98,366.744,4,0.3,-110.0232
8506,CA-2016-130400,2016-03-08,2016,3,Tuesday,2016-03-12,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,SJ-20125-75217-Dallas-Texas,United States,Dallas,Texas,75217,Central,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,4.92,8.856,9,0.8,-14.1696
8507,CA-2016-130400,2016-03-08,2016,3,Tuesday,2016-03-12,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,SJ-20125-75217-Dallas-Texas,United States,Dallas,Texas,75217,Central,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",6.99,27.96,5,0.2,8.388
8508,CA-2016-130400,2016-03-08,2016,3,Tuesday,2016-03-12,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,SJ-20125-75217-Dallas-Texas,United States,Dallas,Texas,75217,Central,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",60.98,146.352,3,0.2,49.3938
8509,CA-2015-135853,2015-12-11,2015,12,Friday,2015-12-14,First Class,CA-12775,Cynthia Arntzen,Consumer,CA-12775-48205-Detroit-Michigan,United States,Detroit,Michigan,48205,Central,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,15.93,175.23,11,0.0,61.3305
8510,CA-2015-135853,2015-12-11,2015,12,Friday,2015-12-14,First Class,CA-12775,Cynthia Arntzen,Consumer,CA-12775-48205-Detroit-Michigan,United States,Detroit,Michigan,48205,Central,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,125.99,125.99,1,0.0,31.4975
8511,CA-2015-135853,2015-12-11,2015,12,Friday,2015-12-14,First Class,CA-12775,Cynthia Arntzen,Consumer,CA-12775-48205-Detroit-Michigan,United States,Detroit,Michigan,48205,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,11.5,23.0,2,0.0,10.35
8512,CA-2016-103359,2016-12-22,2016,12,Thursday,2016-12-26,Standard Class,LC-16885,Lena Creighton,Consumer,LC-16885-10035-New York City-New York,United States,New York City,New York,10035,East,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",15.99,25.584,2,0.2,8.9544
8513,CA-2016-144645,2016-02-02,2016,2,Tuesday,2016-02-08,Standard Class,NS-18640,Noel Staavos,Corporate,NS-18640-77041-Houston-Texas,United States,Houston,Texas,77041,Central,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",92.23,73.784,2,0.6,-77.4732
8514,CA-2017-141614,2017-06-05,2017,6,Monday,2017-06-09,Standard Class,NS-18640,Noel Staavos,Corporate,NS-18640-32839-Orlando-Florida,United States,Orlando,Florida,32839,South,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,6.48,20.736,4,0.2,7.2576
8515,CA-2015-122168,2015-08-21,2015,8,Friday,2015-08-26,Standard Class,HG-14965,Henry Goldwyn,Corporate,HG-14965-41042-Florence-Kentucky,United States,Florence,Kentucky,41042,South,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",5.84,17.52,3,0.0,8.2344
8516,CA-2015-122168,2015-08-21,2015,8,Friday,2015-08-26,Standard Class,HG-14965,Henry Goldwyn,Corporate,HG-14965-41042-Florence-Kentucky,United States,Florence,Kentucky,41042,South,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",2.98,35.76,12,0.0,10.0128
8517,CA-2016-132899,2016-04-07,2016,4,Thursday,2016-04-11,Standard Class,SF-20200,Sarah Foster,Consumer,SF-20200-10009-New York City-New York,United States,New York City,New York,10009,East,OFF-AR-10002833,Office Supplies,Art,Newell 322,1.82,3.64,2,0.0,0.9828
8518,CA-2017-149720,2017-06-04,2017,6,Sunday,2017-06-07,Second Class,EM-14065,Erin Mull,Consumer,EM-14065-75034-Frisco-Texas,United States,Frisco,Texas,75034,Central,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,12.64,30.336,6,0.6,-17.4432
8519,CA-2017-118003,2017-12-04,2017,12,Monday,2017-12-10,Standard Class,DO-13645,Doug O'Connell,Consumer,DO-13645-7501-Paterson-New Jersey,United States,Paterson,New Jersey,7501,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",12.99,12.99,1,0.0,1.5588
8520,CA-2017-118003,2017-12-04,2017,12,Monday,2017-12-10,Standard Class,DO-13645,Doug O'Connell,Consumer,DO-13645-7501-Paterson-New Jersey,United States,Paterson,New Jersey,7501,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",60.74,182.22,3,0.0,45.555
8521,CA-2017-118003,2017-12-04,2017,12,Monday,2017-12-10,Standard Class,DO-13645,Doug O'Connell,Consumer,DO-13645-7501-Paterson-New Jersey,United States,Paterson,New Jersey,7501,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,100.98,302.94,3,0.0,18.1764
8522,CA-2016-141887,2016-01-11,2016,1,Monday,2016-01-15,Standard Class,MP-17470,Mark Packer,Home Office,MP-17470-43229-Columbus-Ohio,United States,Columbus,Ohio,43229,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,4.91,54.992,14,0.2,8.9362
8523,US-2016-160206,2016-04-01,2016,4,Friday,2016-04-07,Standard Class,MY-18295,Muhammed Yedwab,Corporate,MY-18295-53209-Milwaukee-Wisconsin,United States,Milwaukee,Wisconsin,53209,Central,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,12.99,12.99,1,0.0,0.2598
8524,CA-2017-133074,2017-09-21,2017,9,Thursday,2017-09-25,Standard Class,DB-13615,Doug Bickford,Consumer,DB-13615-94109-San Francisco-California,United States,San Francisco,California,94109,West,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",7.98,55.86,7,0.0,27.93
8525,CA-2017-161172,2017-03-16,2017,3,Thursday,2017-03-16,Same Day,SP-20920,Susan Pistek,Consumer,SP-20920-43229-Columbus-Ohio,United States,Columbus,Ohio,43229,East,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,36.98,44.376,2,0.4,-7.396
8526,CA-2017-161172,2017-03-16,2017,3,Thursday,2017-03-16,Same Day,SP-20920,Susan Pistek,Consumer,SP-20920-43229-Columbus-Ohio,United States,Columbus,Ohio,43229,East,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,10.68,51.264,6,0.2,7.6896
8527,CA-2017-161172,2017-03-16,2017,3,Thursday,2017-03-16,Same Day,SP-20920,Susan Pistek,Consumer,SP-20920-43229-Columbus-Ohio,United States,Columbus,Ohio,43229,East,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,5.77,5.193,3,0.7,-3.462
8528,CA-2017-161172,2017-03-16,2017,3,Thursday,2017-03-16,Same Day,SP-20920,Susan Pistek,Consumer,SP-20920-43229-Columbus-Ohio,United States,Columbus,Ohio,43229,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,99.99,159.984,2,0.2,43.9956
8529,CA-2017-161172,2017-03-16,2017,3,Thursday,2017-03-16,Same Day,SP-20920,Susan Pistek,Consumer,SP-20920-43229-Columbus-Ohio,United States,Columbus,Ohio,43229,East,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",33.89,54.224,2,0.2,3.389
8530,CA-2017-137624,2017-11-10,2017,11,Friday,2017-11-17,Standard Class,ME-17320,Maria Etezadi,Home Office,ME-17320-90008-Los Angeles-California,United States,Los Angeles,California,90008,West,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",150.89,241.424,2,0.2,-36.2136
8531,CA-2016-156748,2016-11-30,2016,11,Wednesday,2016-12-06,Standard Class,BS-11755,Bruce Stewart,Consumer,BS-11755-48227-Detroit-Michigan,United States,Detroit,Michigan,48227,Central,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",8.34,33.36,4,0.0,16.68
8532,CA-2016-156748,2016-11-30,2016,11,Wednesday,2016-12-06,Standard Class,BS-11755,Bruce Stewart,Consumer,BS-11755-48227-Detroit-Michigan,United States,Detroit,Michigan,48227,Central,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16ï¾ x 11ï¾",6.88,13.76,2,0.0,6.3296
8533,CA-2016-156748,2016-11-30,2016,11,Wednesday,2016-12-06,Standard Class,BS-11755,Bruce Stewart,Consumer,BS-11755-48227-Detroit-Michigan,United States,Detroit,Michigan,48227,Central,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,70.98,496.86,7,0.0,24.843
8534,CA-2016-156748,2016-11-30,2016,11,Wednesday,2016-12-06,Standard Class,BS-11755,Bruce Stewart,Consumer,BS-11755-48227-Detroit-Michigan,United States,Detroit,Michigan,48227,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,129.99,389.97,3,0.0,35.0973
8535,CA-2015-169677,2015-01-13,2015,1,Tuesday,2015-01-15,Second Class,KS-16300,Karen Seio,Corporate,KS-16300-31907-Columbus-Georgia,United States,Columbus,Georgia,31907,South,OFF-LA-10003223,Office Supplies,Labels,Avery 508,4.91,9.82,2,0.0,4.8118
8536,US-2014-163146,2014-05-16,2014,5,Friday,2014-05-20,Standard Class,CC-12475,Cindy Chapman,Consumer,CC-12475-94122-San Francisco-California,United States,San Francisco,California,94122,West,TEC-AC-10002217,Technology,Accessories,Imationï¾ Clip USBï¾ flash driveï¾ - 8 GB,18.8,56.4,3,0.0,3.384
8537,CA-2015-157343,2015-06-07,2015,6,Sunday,2015-06-11,Standard Class,HD-14785,Harold Dahlen,Home Office,HD-14785-19143-Philadelphia-Pennsylvania,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,15.26,18.312,4,0.7,-12.208
8538,CA-2015-157343,2015-06-07,2015,6,Sunday,2015-06-11,Standard Class,HD-14785,Harold Dahlen,Home Office,HD-14785-19143-Philadelphia-Pennsylvania,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,6.48,25.92,5,0.2,9.072
8539,CA-2015-157343,2015-06-07,2015,6,Sunday,2015-06-11,Standard Class,HD-14785,Harold Dahlen,Home Office,HD-14785-19143-Philadelphia-Pennsylvania,United States,Philadelphia,Pennsylvania,19143,East,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,3.34,8.016,3,0.2,1.002
8540,CA-2017-147354,2017-03-09,2017,3,Thursday,2017-03-13,Standard Class,KB-16315,Karl Braun,Consumer,KB-16315-90008-Los Angeles-California,United States,Los Angeles,California,90008,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,299.99,479.984,2,0.2,59.998
8541,CA-2017-147354,2017-03-09,2017,3,Thursday,2017-03-13,Standard Class,KB-16315,Karl Braun,Consumer,KB-16315-90008-Los Angeles-California,United States,Los Angeles,California,90008,West,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,7.71,30.84,5,0.2,9.6375
8542,CA-2015-157287,2015-12-22,2015,12,Tuesday,2015-12-23,First Class,HR-14830,Harold Ryan,Corporate,HR-14830-19140-Philadelphia-Pennsylvania,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",20.98,33.568,2,0.2,1.6784
8543,CA-2015-157287,2015-12-22,2015,12,Tuesday,2015-12-23,First Class,HR-14830,Harold Ryan,Corporate,HR-14830-19140-Philadelphia-Pennsylvania,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,86.25,422.625,7,0.3,0.0
8544,CA-2014-137575,2014-08-06,2014,8,Wednesday,2014-08-11,Standard Class,TB-21625,Trudy Brown,Consumer,TB-21625-10035-New York City-New York,United States,New York City,New York,10035,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,99.99,199.98,2,0.0,83.9916
8545,CA-2016-119074,2016-03-27,2016,3,Sunday,2016-03-31,Standard Class,DS-13180,David Smith,Corporate,DS-13180-31907-Columbus-Georgia,United States,Columbus,Georgia,31907,South,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,20.24,20.24,1,0.0,8.7032
8546,CA-2016-119074,2016-03-27,2016,3,Sunday,2016-03-31,Standard Class,DS-13180,David Smith,Corporate,DS-13180-31907-Columbus-Georgia,United States,Columbus,Georgia,31907,South,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",9.98,39.92,4,0.0,11.1776
8547,CA-2016-119074,2016-03-27,2016,3,Sunday,2016-03-31,Standard Class,DS-13180,David Smith,Corporate,DS-13180-31907-Columbus-Georgia,United States,Columbus,Georgia,31907,South,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",16.27,32.54,2,0.0,15.9446
8548,CA-2015-149566,2015-12-05,2015,12,Saturday,2015-12-10,Standard Class,GB-14530,George Bell,Corporate,GB-14530-90049-Los Angeles-California,United States,Los Angeles,California,90049,West,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,13.0,39.0,3,0.0,17.55
8549,CA-2015-149566,2015-12-05,2015,12,Saturday,2015-12-10,Standard Class,GB-14530,George Bell,Corporate,GB-14530-90049-Los Angeles-California,United States,Los Angeles,California,90049,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488,3.15,12.6,4,0.0,6.048
8550,CA-2015-126186,2015-09-11,2015,9,Friday,2015-09-12,First Class,GB-14530,George Bell,Corporate,GB-14530-80013-Aurora-Colorado,United States,Aurora,Colorado,80013,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,7.7,24.64,4,0.2,4.004
8551,CA-2015-121132,2015-07-17,2015,7,Friday,2015-07-24,Standard Class,VB-21745,Victoria Brennan,Corporate,VB-21745-77041-Houston-Texas,United States,Houston,Texas,77041,Central,OFF-LA-10002368,Office Supplies,Labels,Avery 479,2.61,6.264,3,0.2,2.0358
8552,CA-2015-121132,2015-07-17,2015,7,Friday,2015-07-24,Standard Class,VB-21745,Victoria Brennan,Corporate,VB-21745-77041-Houston-Texas,United States,Houston,Texas,77041,Central,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,4.51,14.432,4,0.2,3.4276
8553,CA-2014-140473,2014-05-30,2014,5,Friday,2014-06-03,Standard Class,MC-17425,Mark Cousins,Corporate,MC-17425-60623-Chicago-Illinois,United States,Chicago,Illinois,60623,Central,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,299.99,719.976,3,0.2,134.9955
8554,US-2017-102904,2017-11-13,2017,11,Monday,2017-11-20,Standard Class,CB-12025,Cassandra Brandow,Consumer,CB-12025-35601-Decatur-Alabama,United States,Decatur,Alabama,35601,South,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,29.99,239.92,8,0.0,23.992
8555,CA-2016-102092,2016-12-09,2016,12,Friday,2016-12-11,First Class,PM-18940,Paul MacIntyre,Consumer,PM-18940-22153-Springfield-Virginia,United States,Springfield,Virginia,22153,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",150.98,1056.86,7,0.0,158.529
8556,CA-2015-117884,2015-03-22,2015,3,Sunday,2015-03-22,Same Day,DC-13285,Debra Catini,Consumer,DC-13285-33317-Plantation-Florida,United States,Plantation,Florida,33317,South,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,79.99,447.944,7,0.2,89.5888
8557,CA-2015-117884,2015-03-22,2015,3,Sunday,2015-03-22,Same Day,DC-13285,Debra Catini,Consumer,DC-13285-33317-Plantation-Florida,United States,Plantation,Florida,33317,South,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",20.89,150.408,9,0.2,-33.8418
8558,CA-2016-132829,2016-12-23,2016,12,Friday,2016-12-26,Second Class,LA-16780,Laura Armstrong,Corporate,LA-16780-77041-Houston-Texas,United States,Houston,Texas,77041,Central,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,188.99,453.576,3,0.2,39.6879
8559,CA-2016-132829,2016-12-23,2016,12,Friday,2016-12-26,Second Class,LA-16780,Laura Armstrong,Corporate,LA-16780-77041-Houston-Texas,United States,Houston,Texas,77041,Central,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",6.3,45.36,9,0.2,14.742
8560,CA-2016-132829,2016-12-23,2016,12,Friday,2016-12-26,Second Class,LA-16780,Laura Armstrong,Corporate,LA-16780-77041-Houston-Texas,United States,Houston,Texas,77041,Central,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,119.95,287.88,3,0.2,35.985
8561,CA-2016-132829,2016-12-23,2016,12,Friday,2016-12-26,Second Class,LA-16780,Laura Armstrong,Corporate,LA-16780-77041-Houston-Texas,United States,Houston,Texas,77041,Central,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,54.95,131.88,3,0.2,14.8365
8562,CA-2016-132829,2016-12-23,2016,12,Friday,2016-12-26,Second Class,LA-16780,Laura Armstrong,Corporate,LA-16780-77041-Houston-Texas,United States,Houston,Texas,77041,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.91,2.328,2,0.6,-0.7566
8563,CA-2016-123540,2016-04-02,2016,4,Saturday,2016-04-06,Second Class,DJ-13420,Denny Joy,Corporate,DJ-13420-53209-Milwaukee-Wisconsin,United States,Milwaukee,Wisconsin,53209,Central,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,290.98,1454.9,5,0.0,378.274
8564,US-2017-108315,2017-04-30,2017,4,Sunday,2017-05-04,Standard Class,MH-18115,Mick Hernandez,Home Office,MH-18115-32771-Sanford-Florida,United States,Sanford,Florida,32771,South,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",5.38,4.842,3,0.7,-3.5508
8565,US-2017-108315,2017-04-30,2017,4,Sunday,2017-05-04,Standard Class,MH-18115,Mick Hernandez,Home Office,MH-18115-32771-Sanford-Florida,United States,Sanford,Florida,32771,South,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,45.98,220.704,6,0.2,-8.2764
8566,CA-2016-134110,2016-11-17,2016,11,Thursday,2016-11-18,First Class,BG-11035,Barry Gonzalez,Consumer,BG-11035-75056-The Colony-Texas,United States,The Colony,Texas,75056,Central,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,27.99,67.176,3,0.2,6.7176
8567,CA-2016-134110,2016-11-17,2016,11,Thursday,2016-11-18,First Class,BG-11035,Barry Gonzalez,Consumer,BG-11035-75056-The Colony-Texas,United States,The Colony,Texas,75056,Central,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",4.76,15.232,4,0.2,5.5216
8568,US-2016-136581,2016-11-10,2016,11,Thursday,2016-11-12,First Class,SV-20365,Seth Vernon,Consumer,SV-20365-45373-Troy-Ohio,United States,Troy,Ohio,45373,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,6.48,31.104,6,0.2,10.8864
8569,CA-2016-162390,2016-12-06,2016,12,Tuesday,2016-12-12,Standard Class,DP-13105,Dave Poirier,Corporate,DP-13105-11550-Hempstead-New York,United States,Hempstead,New York,11550,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,172.99,968.744,7,0.2,314.8418
8570,CA-2016-162390,2016-12-06,2016,12,Tuesday,2016-12-12,Standard Class,DP-13105,Dave Poirier,Corporate,DP-13105-11550-Hempstead-New York,United States,Hempstead,New York,11550,East,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,21.38,222.352,13,0.2,77.8232
8571,CA-2016-162390,2016-12-06,2016,12,Tuesday,2016-12-12,Standard Class,DP-13105,Dave Poirier,Corporate,DP-13105-11550-Hempstead-New York,United States,Hempstead,New York,11550,East,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,299.99,479.984,2,0.2,89.997
8572,CA-2016-162222,2016-04-03,2016,4,Sunday,2016-04-03,Same Day,SR-20740,Steven Roelle,Home Office,SR-20740-75081-Dallas-Texas,United States,Dallas,Texas,75081,Central,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,4.28,10.272,3,0.2,3.21
8573,CA-2014-121629,2014-11-28,2014,11,Friday,2014-12-02,Standard Class,BT-11680,Brian Thompson,Consumer,BT-11680-77041-Houston-Texas,United States,Houston,Texas,77041,Central,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,332.95,998.85,5,0.4,-199.77
8574,CA-2015-164623,2015-10-20,2015,10,Tuesday,2015-10-22,First Class,MS-17770,Maxwell Schwartz,Consumer,MS-17770-10035-New York City-New York,United States,New York City,New York,10035,East,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,12.28,24.56,2,0.0,11.5432
8575,CA-2014-159849,2014-09-19,2014,9,Friday,2014-09-19,Same Day,JK-15640,Jim Kriz,Home Office,JK-15640-94110-San Francisco-California,United States,San Francisco,California,94110,West,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,1.89,5.67,3,0.0,0.1134
8576,CA-2017-101273,2017-08-27,2017,8,Sunday,2017-08-30,Second Class,ST-20530,Shui Tom,Consumer,ST-20530-34952-Port Saint Lucie-Florida,United States,Port Saint Lucie,Florida,34952,South,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,4.48,14.336,4,0.2,0.896
8577,CA-2017-106747,2017-07-03,2017,7,Monday,2017-07-04,First Class,TS-21505,Tony Sayre,Consumer,TS-21505-3301-Concord-New Hampshire,United States,Concord,New Hampshire,3301,East,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,102.3,102.3,1,0.0,26.598
8578,CA-2017-146164,2017-12-22,2017,12,Friday,2017-12-26,Standard Class,CM-12190,Charlotte Melton,Consumer,CM-12190-55901-Rochester-Minnesota,United States,Rochester,Minnesota,55901,Central,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",303.76,607.52,2,0.0,97.2032
